hour,day_of_week,month,is_weekend,is_holiday,weather_code,road_type_enc,road_type,incident,base_capacity,congestion_pct,travel_mult
13,2,10,0,0,0,1,city,0,70,55.3,1.829
13,2,10,0,0,0,2,bypass,0,85,46.6,1.698
14,2,10,0,0,0,0,highway,0,100,58.0,1.871
14,2,10,0,0,0,1,city,0,70,61.5,1.922
14,2,10,0,0,0,2,bypass,0,85,47.2,1.708
15,2,10,0,0,0,0,highway,0,100,27.0,1.405
15,2,10,0,0,0,1,city,0,70,34.9,1.524
15,2,10,0,0,0,2,bypass,0,85,16.8,1.252
16,2,10,0,0,2,0,highway,1,100,73.9,2.496
16,2,10,0,0,2,1,city,1,70,79.9,2.618
16,2,10,0,0,2,2,bypass,1,85,70.1,2.42
17,2,10,0,0,1,0,highway,0,100,90.9,2.432
17,2,10,0,0,1,1,city,0,70,98.0,2.543
17,2,10,0,0,1,2,bypass,0,85,79.8,2.256
18,2,10,0,0,1,0,highway,0,100,93.0,2.465
18,2,10,0,0,1,1,city,0,70,98.0,2.543
18,2,10,0,0,1,2,bypass,0,85,97.3,2.532
19,2,10,0,0,0,0,highway,0,100,97.2,2.458
19,2,10,0,0,0,1,city,0,70,98.0,2.47
19,2,10,0,0,0,2,bypass,0,85,92.6,2.39
20,2,10,0,0,0,0,highway,0,100,79.2,2.188
20,2,10,0,0,0,1,city,0,70,85.6,2.283
20,2,10,0,0,0,2,bypass,0,85,71.2,2.067
21,2,10,0,0,0,0,highway,0,100,33.3,1.499
21,2,10,0,0,0,1,city,0,70,38.3,1.575
21,2,10,0,0,0,2,bypass,0,85,31.2,1.468
22,2,10,0,0,0,0,highway,0,100,42.6,1.638
22,2,10,0,0,0,1,city,0,70,44.4,1.666
22,2,10,0,0,0,2,bypass,0,85,43.8,1.657
23,2,10,0,0,2,0,highway,0,100,35.7,1.724
23,2,10,0,0,2,1,city,0,70,35.9,1.728
23,2,10,0,0,2,2,bypass,0,85,29.8,1.603
0,3,10,0,0,0,0,highway,0,100,10.6,1.159
0,3,10,0,0,0,1,city,0,70,16.4,1.247
0,3,10,0,0,0,2,bypass,0,85,6.8,1.101
1,3,10,0,0,0,0,highway,1,100,5.7,1.085
1,3,10,0,0,0,1,city,1,70,6.8,1.102
1,3,10,0,0,0,2,bypass,1,85,5.1,1.077
2,3,10,0,0,0,0,highway,0,100,3.8,1.057
2,3,10,0,0,0,1,city,0,70,8.3,1.124
2,3,10,0,0,0,2,bypass,0,85,10.0,1.15
3,3,10,0,0,1,0,highway,0,100,5.0,1.079
3,3,10,0,0,1,1,city,0,70,6.3,1.099
3,3,10,0,0,1,2,bypass,0,85,7.0,1.111
4,3,10,0,0,0,0,highway,0,100,11.2,1.169
4,3,10,0,0,0,1,city,0,70,17.3,1.259
4,3,10,0,0,0,2,bypass,0,85,10.2,1.152
5,3,10,0,0,0,0,highway,0,100,6.5,1.098
5,3,10,0,0,0,1,city,0,70,13.2,1.198
5,3,10,0,0,0,2,bypass,0,85,2.0,1.03
6,3,10,0,0,0,0,highway,0,100,39.3,1.589
6,3,10,0,0,0,1,city,0,70,40.1,1.601
6,3,10,0,0,0,2,bypass,0,85,36.3,1.545
7,3,10,0,0,1,0,highway,0,100,61.5,1.968
7,3,10,0,0,1,1,city,0,70,70.6,2.112
7,3,10,0,0,1,2,bypass,0,85,53.4,1.841
8,3,10,0,0,0,0,highway,0,100,86.5,2.298
8,3,10,0,0,0,1,city,0,70,96.7,2.45
8,3,10,0,0,0,2,bypass,0,85,74.8,2.121
9,3,10,0,0,2,0,highway,0,100,97.9,2.983
9,3,10,0,0,2,1,city,0,70,98.0,2.985
9,3,10,0,0,2,2,bypass,0,85,95.0,2.924
10,3,10,0,0,1,0,highway,0,100,97.5,2.536
10,3,10,0,0,1,1,city,0,70,98.0,2.543
10,3,10,0,0,1,2,bypass,0,85,98.0,2.543
11,3,10,0,0,0,0,highway,0,100,18.2,1.273
11,3,10,0,0,0,1,city,0,70,18.3,1.275
11,3,10,0,0,0,2,bypass,0,85,16.6,1.249
12,3,10,0,0,1,0,highway,0,100,94.7,2.492
12,3,10,0,0,1,1,city,0,70,97.9,2.542
12,3,10,0,0,1,2,bypass,0,85,76.3,2.202
13,3,10,0,0,0,0,highway,0,100,72.3,2.084
13,3,10,0,0,0,1,city,0,70,73.7,2.106
13,3,10,0,0,0,2,bypass,0,85,61.6,1.925
14,3,10,0,0,2,0,highway,0,100,59.4,2.203
14,3,10,0,0,2,1,city,0,70,56.7,2.149
14,3,10,0,0,2,2,bypass,0,85,40.4,1.818
15,3,10,0,0,0,0,highway,0,100,39.2,1.589
15,3,10,0,0,0,1,city,0,70,38.3,1.575
15,3,10,0,0,0,2,bypass,0,85,26.3,1.395
16,3,10,0,0,0,0,highway,0,100,38.5,1.578
16,3,10,0,0,0,1,city,0,70,42.1,1.631
16,3,10,0,0,0,2,bypass,0,85,33.0,1.494
17,3,10,0,0,0,0,highway,0,100,98.0,2.47
17,3,10,0,0,0,1,city,0,70,96.0,2.44
17,3,10,0,0,0,2,bypass,0,85,93.4,2.401
18,3,10,0,0,0,0,highway,1,100,98.0,2.47
18,3,10,0,0,0,1,city,1,70,96.2,2.444
18,3,10,0,0,0,2,bypass,1,85,98.0,2.47
19,3,10,0,0,2,0,highway,0,100,95.4,2.933
19,3,10,0,0,2,1,city,0,70,98.0,2.985
19,3,10,0,0,2,2,bypass,0,85,98.0,2.985
20,3,10,0,0,0,0,highway,0,100,92.0,2.38
20,3,10,0,0,0,1,city,0,70,98.0,2.47
20,3,10,0,0,0,2,bypass,0,85,77.8,2.168
21,3,10,0,0,1,0,highway,0,100,55.2,1.869
21,3,10,0,0,1,1,city,0,70,62.2,1.979
21,3,10,0,0,1,2,bypass,0,85,47.3,1.744
22,3,10,0,0,0,0,highway,0,100,48.6,1.729
22,3,10,0,0,0,1,city,0,70,60.0,1.9
22,3,10,0,0,0,2,bypass,0,85,45.7,1.685
23,3,10,0,0,2,0,highway,0,100,50.2,2.017
23,3,10,0,0,2,1,city,0,70,49.4,2.0
23,3,10,0,0,2,2,bypass,0,85,41.9,1.848
0,4,11,0,1,0,0,highway,0,100,12.2,1.183
0,4,11,0,1,0,1,city,0,70,24.7,1.37
0,4,11,0,1,0,2,bypass,0,85,13.8,1.208
1,4,11,0,1,0,0,highway,0,100,7.6,1.114
1,4,11,0,1,0,1,city,0,70,16.5,1.248
1,4,11,0,1,0,2,bypass,0,85,13.0,1.195
2,4,11,0,1,0,0,highway,0,100,30.0,1.45
2,4,11,0,1,0,1,city,0,70,27.0,1.405
2,4,11,0,1,0,2,bypass,0,85,16.8,1.252
3,4,11,0,1,1,0,highway,0,100,9.7,1.153
3,4,11,0,1,1,1,city,0,70,11.6,1.183
3,4,11,0,1,1,2,bypass,0,85,10.1,1.159
4,4,11,0,1,0,0,highway,0,100,15.6,1.235
4,4,11,0,1,0,1,city,0,70,14.5,1.218
4,4,11,0,1,0,2,bypass,0,85,7.7,1.115
5,4,11,0,1,0,0,highway,0,100,25.8,1.386
5,4,11,0,1,0,1,city,0,70,24.8,1.373
5,4,11,0,1,0,2,bypass,0,85,25.8,1.387
6,4,11,0,1,0,0,highway,0,100,20.8,1.313
6,4,11,0,1,0,1,city,0,70,26.3,1.395
6,4,11,0,1,0,2,bypass,0,85,23.9,1.359
7,4,11,0,1,1,0,highway,0,100,16.4,1.258
7,4,11,0,1,1,1,city,0,70,17.9,1.282
7,4,11,0,1,1,2,bypass,0,85,19.1,1.301
8,4,11,0,1,0,0,highway,0,100,17.3,1.26
8,4,11,0,1,0,1,city,0,70,19.0,1.285
8,4,11,0,1,0,2,bypass,0,85,16.3,1.244
9,4,11,0,1,0,0,highway,0,100,16.9,1.253
9,4,11,0,1,0,1,city,0,70,21.6,1.324
9,4,11,0,1,0,2,bypass,0,85,22.0,1.33
10,4,11,0,1,0,0,highway,0,100,48.4,1.726
10,4,11,0,1,0,1,city,0,70,50.7,1.76
10,4,11,0,1,0,2,bypass,0,85,43.8,1.656
11,4,11,0,1,1,0,highway,0,100,37.8,1.596
11,4,11,0,1,1,1,city,0,70,53.4,1.841
11,4,11,0,1,1,2,bypass,0,85,44.0,1.693
12,4,11,0,1,2,0,highway,0,100,51.7,2.047
12,4,11,0,1,2,1,city,0,70,51.8,2.049
12,4,11,0,1,2,2,bypass,0,85,42.1,1.852
13,4,11,0,1,0,0,highway,0,100,24.5,1.367
13,4,11,0,1,0,1,city,0,70,21.4,1.32
13,4,11,0,1,0,2,bypass,0,85,17.4,1.261
14,4,11,0,1,0,0,highway,0,100,50.7,1.76
14,4,11,0,1,0,1,city,0,70,51.4,1.772
14,4,11,0,1,0,2,bypass,0,85,38.5,1.578
15,4,11,0,1,0,0,highway,0,100,16.0,1.241
15,4,11,0,1,0,1,city,0,70,17.2,1.259
15,4,11,0,1,0,2,bypass,0,85,13.8,1.208
16,4,11,0,1,0,0,highway,0,100,8.0,1.119
16,4,11,0,1,0,1,city,0,70,14.9,1.223
16,4,11,0,1,0,2,bypass,0,85,9.3,1.139
17,4,11,0,1,0,0,highway,0,100,24.3,1.364
17,4,11,0,1,0,1,city,0,70,32.8,1.492
17,4,11,0,1,0,2,bypass,0,85,27.4,1.412
18,4,11,0,1,1,0,highway,0,100,52.1,1.82
18,4,11,0,1,1,1,city,0,70,59.9,1.943
18,4,11,0,1,1,2,bypass,0,85,43.4,1.684
19,4,11,0,1,0,0,highway,0,100,74.9,2.124
19,4,11,0,1,0,1,city,0,70,87.6,2.314
19,4,11,0,1,0,2,bypass,0,85,65.2,1.979
20,4,11,0,1,2,0,highway,0,100,65.1,2.319
20,4,11,0,1,2,1,city,0,70,73.0,2.478
20,4,11,0,1,2,2,bypass,0,85,62.5,2.265
21,4,11,0,1,0,0,highway,0,100,61.0,1.915
21,4,11,0,1,0,1,city,0,70,62.2,1.933
21,4,11,0,1,0,2,bypass,0,85,49.6,1.744
22,4,11,0,1,1,0,highway,0,100,98.0,2.543
22,4,11,0,1,1,1,city,0,70,98.0,2.543
22,4,11,0,1,1,2,bypass,0,85,82.5,2.3
23,4,11,0,1,0,0,highway,0,100,25.4,1.381
23,4,11,0,1,0,1,city,0,70,23.5,1.353
23,4,11,0,1,0,2,bypass,0,85,21.2,1.317
0,5,11,1,0,0,0,highway,0,100,18.8,1.282
0,5,11,1,0,0,1,city,0,70,17.9,1.269
0,5,11,1,0,0,2,bypass,0,85,11.3,1.169
1,5,11,1,0,0,0,highway,0,100,8.1,1.121
1,5,11,1,0,0,1,city,0,70,10.3,1.154
1,5,11,1,0,0,2,bypass,0,85,7.9,1.119
2,5,11,1,0,0,0,highway,0,100,21.2,1.319
2,5,11,1,0,0,1,city,0,70,22.1,1.331
2,5,11,1,0,0,2,bypass,0,85,22.0,1.33
3,5,11,1,0,0,0,highway,0,100,16.6,1.249
3,5,11,1,0,0,1,city,0,70,22.4,1.336
3,5,11,1,0,0,2,bypass,0,85,17.1,1.257
4,5,11,1,0,1,0,highway,0,100,7.0,1.11
4,5,11,1,0,1,1,city,0,70,7.0,1.11
4,5,11,1,0,1,2,bypass,0,85,7.7,1.121
5,5,11,1,0,2,0,highway,0,100,18.0,1.364
5,5,11,1,0,2,1,city,0,70,13.2,1.267
5,5,11,1,0,2,2,bypass,0,85,19.1,1.387
6,5,11,1,0,0,0,highway,0,100,23.9,1.358
6,5,11,1,0,0,1,city,0,70,20.0,1.3
6,5,11,1,0,0,2,bypass,0,85,12.7,1.19
7,5,11,1,0,0,0,highway,0,100,26.6,1.398
7,5,11,1,0,0,1,city,0,70,22.2,1.332
7,5,11,1,0,0,2,bypass,0,85,15.1,1.227
8,5,11,1,0,0,0,highway,0,100,19.8,1.296
8,5,11,1,0,0,1,city,0,70,26.1,1.392
8,5,11,1,0,0,2,bypass,0,85,21.2,1.318
9,5,11,1,0,0,0,highway,0,100,20.8,1.312
9,5,11,1,0,0,1,city,0,70,22.1,1.332
9,5,11,1,0,0,2,bypass,0,85,19.1,1.286
10,5,11,1,0,0,0,highway,0,100,52.1,1.781
10,5,11,1,0,0,1,city,0,70,58.5,1.878
10,5,11,1,0,0,2,bypass,0,85,49.1,1.736
11,5,11,1,0,1,0,highway,1,100,72.5,2.142
11,5,11,1,0,1,1,city,1,70,75.8,2.194
11,5,11,1,0,1,2,bypass,1,85,59.0,1.93
12,5,11,1,0,2,0,highway,1,100,53.1,2.076
12,5,11,1,0,2,1,city,1,70,50.8,2.028
12,5,11,1,0,2,2,bypass,1,85,45.7,1.926
13,5,11,1,0,2,0,highway,0,100,54.8,2.11
13,5,11,1,0,2,1,city,0,70,58.3,2.181
13,5,11,1,0,2,2,bypass,0,85,50.7,2.027
14,5,11,1,0,0,0,highway,0,100,24.6,1.369
14,5,11,1,0,0,1,city,0,70,27.9,1.418
14,5,11,1,0,0,2,bypass,0,85,19.3,1.29
15,5,11,1,0,1,0,highway,0,100,15.3,1.241
15,5,11,1,0,1,1,city,0,70,16.6,1.261
15,5,11,1,0,1,2,bypass,0,85,14.2,1.224
16,5,11,1,0,1,0,highway,0,100,21.1,1.332
16,5,11,1,0,1,1,city,0,70,12.6,1.199
16,5,11,1,0,1,2,bypass,0,85,12.1,1.191
17,5,11,1,0,0,0,highway,0,100,12.0,1.181
17,5,11,1,0,0,1,city,0,70,9.3,1.14
17,5,11,1,0,0,2,bypass,0,85,10.0,1.149
18,5,11,1,0,0,0,highway,0,100,58.7,1.881
18,5,11,1,0,0,1,city,0,70,67.7,2.015
18,5,11,1,0,0,2,bypass,0,85,51.9,1.778
19,5,11,1,0,1,0,highway,0,100,72.1,2.136
19,5,11,1,0,1,1,city,0,70,70.5,2.11
19,5,11,1,0,1,2,bypass,0,85,59.3,1.934
20,5,11,1,0,0,0,highway,0,100,67.0,2.005
20,5,11,1,0,0,1,city,0,70,62.4,1.936
20,5,11,1,0,0,2,bypass,0,85,57.2,1.858
21,5,11,1,0,0,0,highway,0,100,68.0,2.02
21,5,11,1,0,0,1,city,0,70,66.9,2.003
21,5,11,1,0,0,2,bypass,0,85,55.5,1.832
22,5,11,1,0,0,0,highway,0,100,55.3,1.83
22,5,11,1,0,0,1,city,0,70,62.2,1.933
22,5,11,1,0,0,2,bypass,0,85,48.2,1.723
23,5,11,1,0,0,0,highway,0,100,19.6,1.294
23,5,11,1,0,0,1,city,0,70,18.9,1.283
23,5,11,1,0,0,2,bypass,0,85,13.4,1.2
0,6,11,1,0,0,0,highway,0,100,19.1,1.286
0,6,11,1,0,0,1,city,0,70,24.7,1.37
0,6,11,1,0,0,2,bypass,0,85,13.5,1.202
1,6,11,1,0,2,0,highway,0,100,16.6,1.335
1,6,11,1,0,2,1,city,0,70,14.7,1.297
1,6,11,1,0,2,2,bypass,0,85,8.6,1.175
2,6,11,1,0,1,0,highway,0,100,24.8,1.39
2,6,11,1,0,1,1,city,0,70,26.9,1.424
2,6,11,1,0,1,2,bypass,0,85,18.4,1.29
3,6,11,1,0,1,0,highway,1,100,27.3,1.43
3,6,11,1,0,1,1,city,1,70,30.2,1.475
3,6,11,1,0,1,2,bypass,1,85,29.3,1.461
4,6,11,1,0,0,0,highway,0,100,13.2,1.198
4,6,11,1,0,0,1,city,0,70,12.7,1.19
4,6,11,1,0,0,2,bypass,0,85,13.0,1.194
5,6,11,1,0,1,0,highway,0,100,9.4,1.148
5,6,11,1,0,1,1,city,0,70,14.3,1.225
5,6,11,1,0,1,2,bypass,0,85,8.3,1.131
6,6,11,1,0,0,0,highway,0,100,26.4,1.396
6,6,11,1,0,0,1,city,0,70,26.8,1.402
6,6,11,1,0,0,2,bypass,0,85,20.9,1.314
7,6,11,1,0,0,0,highway,0,100,12.5,1.188
7,6,11,1,0,0,1,city,0,70,23.1,1.347
7,6,11,1,0,0,2,bypass,0,85,14.8,1.222
8,6,11,1,0,0,0,highway,0,100,15.0,1.225
8,6,11,1,0,0,1,city,0,70,16.7,1.25
8,6,11,1,0,0,2,bypass,0,85,5.9,1.088
9,6,11,1,0,0,0,highway,0,100,13.2,1.198
9,6,11,1,0,0,1,city,0,70,12.0,1.18
9,6,11,1,0,0,2,bypass,0,85,4.6,1.069
10,6,11,1,0,0,0,highway,0,100,33.6,1.504
10,6,11,1,0,0,1,city,0,70,39.0,1.584
10,6,11,1,0,0,2,bypass,0,85,31.3,1.469
11,6,11,1,0,0,0,highway,0,100,38.8,1.582
11,6,11,1,0,0,1,city,0,70,42.9,1.644
11,6,11,1,0,0,2,bypass,0,85,36.0,1.539
12,6,11,1,0,0,0,highway,0,100,44.3,1.664
12,6,11,1,0,0,1,city,0,70,49.2,1.738
12,6,11,1,0,0,2,bypass,0,85,37.1,1.557
13,6,11,1,0,0,0,highway,0,100,43.9,1.658
13,6,11,1,0,0,1,city,0,70,46.8,1.702
13,6,11,1,0,0,2,bypass,0,85,43.6,1.654
14,6,11,1,0,2,0,highway,0,100,66.6,2.349
14,6,11,1,0,2,1,city,0,70,69.4,2.406
14,6,11,1,0,2,2,bypass,0,85,57.9,2.172
15,6,11,1,0,0,0,highway,0,100,12.8,1.192
15,6,11,1,0,0,1,city,0,70,13.7,1.206
15,6,11,1,0,0,2,bypass,0,85,11.6,1.174
16,6,11,1,0,1,0,highway,0,100,10.3,1.163
16,6,11,1,0,1,1,city,0,70,13.9,1.218
16,6,11,1,0,1,2,bypass,0,85,2.4,1.038
17,6,11,1,0,0,0,highway,0,100,26.6,1.399
17,6,11,1,0,0,1,city,0,70,29.1,1.436
17,6,11,1,0,0,2,bypass,0,85,21.2,1.318
18,6,11,1,0,0,0,highway,0,100,80.4,2.206
18,6,11,1,0,0,1,city,0,70,90.1,2.352
18,6,11,1,0,0,2,bypass,0,85,71.4,2.07
19,6,11,1,0,2,0,highway,0,100,95.8,2.941
19,6,11,1,0,2,1,city,0,70,98.0,2.985
19,6,11,1,0,2,2,bypass,0,85,97.1,2.966
20,6,11,1,0,0,0,highway,0,100,62.2,1.933
20,6,11,1,0,0,1,city,0,70,68.9,2.033
20,6,11,1,0,0,2,bypass,0,85,55.6,1.834
21,6,11,1,0,0,0,highway,0,100,73.8,2.106
21,6,11,1,0,0,1,city,0,70,79.1,2.186
21,6,11,1,0,0,2,bypass,0,85,63.7,1.956
22,6,11,1,0,1,0,highway,0,100,65.4,2.03
22,6,11,1,0,1,1,city,0,70,68.9,2.086
22,6,11,1,0,1,2,bypass,0,85,51.5,1.811
23,6,11,1,0,0,0,highway,0,100,15.4,1.231
23,6,11,1,0,0,1,city,0,70,14.4,1.216
23,6,11,1,0,0,2,bypass,0,85,16.2,1.243
0,0,11,0,0,1,0,highway,0,100,8.2,1.13
0,0,11,0,0,1,1,city,0,70,13.7,1.216
0,0,11,0,0,1,2,bypass,0,85,13.4,1.211
1,0,11,0,0,0,0,highway,0,100,3.5,1.052
1,0,11,0,0,0,1,city,0,70,2.1,1.031
1,0,11,0,0,0,2,bypass,0,85,2.3,1.035
2,0,11,0,0,0,0,highway,0,100,2.9,1.043
2,0,11,0,0,0,1,city,0,70,3.6,1.053
2,0,11,0,0,0,2,bypass,0,85,2.0,1.03
3,0,11,0,0,0,0,highway,0,100,3.9,1.059
3,0,11,0,0,0,1,city,0,70,2.2,1.032
3,0,11,0,0,0,2,bypass,0,85,2.0,1.03
4,0,11,0,0,0,0,highway,0,100,9.2,1.138
4,0,11,0,0,0,1,city,0,70,4.8,1.073
4,0,11,0,0,0,2,bypass,0,85,3.5,1.053
5,0,11,0,0,1,0,highway,0,100,2.0,1.032
5,0,11,0,0,1,1,city,0,70,5.9,1.092
5,0,11,0,0,1,2,bypass,0,85,2.8,1.043
6,0,11,0,0,1,0,highway,0,100,53.3,1.839
6,0,11,0,0,1,1,city,0,70,59.4,1.935
6,0,11,0,0,1,2,bypass,0,85,47.0,1.741
7,0,11,0,0,0,0,highway,0,100,42.0,1.63
7,0,11,0,0,0,1,city,0,70,49.2,1.738
7,0,11,0,0,0,2,bypass,0,85,38.8,1.582
8,0,11,0,0,0,0,highway,0,100,87.3,2.309
8,0,11,0,0,0,1,city,0,70,98.0,2.47
8,0,11,0,0,0,2,bypass,0,85,74.8,2.122
9,0,11,0,0,1,0,highway,0,100,68.8,2.083
9,0,11,0,0,1,1,city,0,70,75.1,2.183
9,0,11,0,0,1,2,bypass,0,85,62.2,1.979
10,0,11,0,0,0,0,highway,0,100,93.3,2.399
10,0,11,0,0,0,1,city,0,70,98.0,2.47
10,0,11,0,0,0,2,bypass,0,85,85.2,2.278
11,0,11,0,0,0,0,highway,0,100,37.6,1.564
11,0,11,0,0,0,1,city,0,70,39.8,1.597
11,0,11,0,0,0,2,bypass,0,85,31.3,1.47
12,0,11,0,0,0,0,highway,0,100,73.9,2.108
12,0,11,0,0,0,1,city,0,70,85.9,2.289
12,0,11,0,0,0,2,bypass,0,85,62.6,1.94
13,0,11,0,0,0,0,highway,0,100,60.4,1.906
13,0,11,0,0,0,1,city,0,70,64.9,1.974
13,0,11,0,0,0,2,bypass,0,85,48.7,1.73
14,0,11,0,0,1,0,highway,0,100,78.9,2.243
14,0,11,0,0,1,1,city,0,70,85.4,2.344
14,0,11,0,0,1,2,bypass,0,85,67.8,2.069
15,0,11,0,0,2,0,highway,0,100,39.7,1.804
15,0,11,0,0,2,1,city,0,70,41.1,1.833
15,0,11,0,0,2,2,bypass,0,85,36.1,1.731
16,0,11,0,0,0,0,highway,0,100,42.9,1.643
16,0,11,0,0,0,1,city,0,70,52.0,1.78
16,0,11,0,0,0,2,bypass,0,85,36.4,1.546
17,0,11,0,0,0,0,highway,0,100,95.8,2.437
17,0,11,0,0,0,1,city,0,70,98.0,2.47
17,0,11,0,0,0,2,bypass,0,85,79.1,2.187
18,0,11,0,0,0,0,highway,0,100,95.6,2.433
18,0,11,0,0,0,1,city,0,70,94.0,2.409
18,0,11,0,0,0,2,bypass,0,85,84.9,2.273
19,0,11,0,0,0,0,highway,0,100,88.7,2.33
19,0,11,0,0,0,1,city,0,70,97.4,2.461
19,0,11,0,0,0,2,bypass,0,85,75.6,2.135
20,0,11,0,0,0,0,highway,0,100,98.0,2.47
20,0,11,0,0,0,1,city,0,70,95.1,2.427
20,0,11,0,0,0,2,bypass,0,85,76.2,2.142
21,0,11,0,0,1,0,highway,0,100,40.1,1.632
21,0,11,0,0,1,1,city,0,70,43.0,1.678
21,0,11,0,0,1,2,bypass,0,85,37.0,1.582
22,0,11,0,0,0,0,highway,0,100,35.1,1.526
22,0,11,0,0,0,1,city,0,70,36.9,1.554
22,0,11,0,0,0,2,bypass,0,85,32.2,1.483
23,0,11,0,0,0,0,highway,0,100,35.5,1.533
23,0,11,0,0,0,1,city,0,70,42.7,1.641
23,0,11,0,0,0,2,bypass,0,85,36.1,1.541
0,1,11,0,0,0,0,highway,0,100,12.3,1.185
0,1,11,0,0,0,1,city,0,70,14.4,1.216
0,1,11,0,0,0,2,bypass,0,85,5.6,1.084
1,1,11,0,0,0,0,highway,0,100,11.0,1.164
1,1,11,0,0,0,1,city,0,70,12.7,1.19
1,1,11,0,0,0,2,bypass,0,85,10.5,1.158
2,1,11,0,0,0,0,highway,0,100,4.7,1.071
2,1,11,0,0,0,1,city,0,70,10.3,1.154
2,1,11,0,0,0,2,bypass,0,85,8.2,1.124
3,1,11,0,0,1,0,highway,0,100,9.5,1.15
3,1,11,0,0,1,1,city,0,70,8.3,1.131
3,1,11,0,0,1,2,bypass,0,85,8.7,1.137
4,1,11,0,0,0,0,highway,0,100,5.1,1.076
4,1,11,0,0,0,1,city,0,70,9.8,1.147
4,1,11,0,0,0,2,bypass,0,85,7.3,1.109
5,1,11,0,0,1,0,highway,0,100,8.9,1.14
5,1,11,0,0,1,1,city,0,70,16.0,1.251
5,1,11,0,0,1,2,bypass,0,85,8.5,1.133
6,1,11,0,0,0,0,highway,1,100,78.7,2.18
6,1,11,0,0,0,1,city,1,70,85.4,2.281
6,1,11,0,0,0,2,bypass,1,85,61.9,1.929
7,1,11,0,0,0,0,highway,0,100,37.0,1.554
7,1,11,0,0,0,1,city,0,70,45.3,1.679
7,1,11,0,0,0,2,bypass,0,85,35.4,1.531
8,1,11,0,0,0,0,highway,0,100,96.2,2.444
8,1,11,0,0,0,1,city,0,70,95.9,2.438
8,1,11,0,0,0,2,bypass,0,85,73.7,2.106
9,1,11,0,0,0,0,highway,0,100,91.5,2.373
9,1,11,0,0,0,1,city,0,70,98.0,2.47
9,1,11,0,0,0,2,bypass,0,85,94.3,2.414
10,1,11,0,0,0,0,highway,0,100,96.4,2.446
10,1,11,0,0,0,1,city,0,70,98.0,2.47
10,1,11,0,0,0,2,bypass,0,85,82.3,2.234
11,1,11,0,0,0,0,highway,0,100,28.2,1.423
11,1,11,0,0,0,1,city,0,70,27.3,1.41
11,1,11,0,0,0,2,bypass,0,85,21.3,1.32
12,1,11,0,0,1,0,highway,0,100,63.4,1.998
12,1,11,0,0,1,1,city,0,70,72.0,2.134
12,1,11,0,0,1,2,bypass,0,85,53.7,1.846
13,1,11,0,0,1,0,highway,0,100,60.4,1.951
13,1,11,0,0,1,1,city,0,70,64.3,2.013
13,1,11,0,0,1,2,bypass,0,85,49.1,1.773
14,1,11,0,0,0,0,highway,0,100,47.7,1.715
14,1,11,0,0,0,1,city,0,70,56.1,1.841
14,1,11,0,0,0,2,bypass,0,85,47.9,1.719
15,1,11,0,0,0,0,highway,0,100,31.7,1.476
15,1,11,0,0,0,1,city,0,70,41.6,1.624
15,1,11,0,0,0,2,bypass,0,85,37.7,1.565
16,1,11,0,0,0,0,highway,0,100,33.7,1.505
16,1,11,0,0,0,1,city,0,70,40.8,1.612
16,1,11,0,0,0,2,bypass,0,85,25.9,1.388
17,1,11,0,0,0,0,highway,0,100,95.2,2.428
17,1,11,0,0,0,1,city,0,70,96.2,2.443
17,1,11,0,0,0,2,bypass,0,85,93.9,2.408
18,1,11,0,0,0,0,highway,0,100,98.0,2.47
18,1,11,0,0,0,1,city,0,70,94.5,2.417
18,1,11,0,0,0,2,bypass,0,85,87.9,2.318
19,1,11,0,0,1,0,highway,0,100,98.0,2.543
19,1,11,0,0,1,1,city,0,70,98.0,2.543
19,1,11,0,0,1,2,bypass,0,85,98.0,2.543
20,1,11,0,0,0,0,highway,0,100,98.0,2.47
20,1,11,0,0,0,1,city,0,70,98.0,2.47
20,1,11,0,0,0,2,bypass,0,85,92.5,2.388
21,1,11,0,0,0,0,highway,0,100,58.4,1.876
21,1,11,0,0,0,1,city,0,70,67.5,2.013
21,1,11,0,0,0,2,bypass,0,85,50.2,1.752
22,1,11,0,0,0,0,highway,0,100,33.2,1.499
22,1,11,0,0,0,1,city,0,70,36.7,1.551
22,1,11,0,0,0,2,bypass,0,85,26.6,1.399
23,1,11,0,0,0,0,highway,0,100,38.6,1.58
23,1,11,0,0,0,1,city,0,70,41.0,1.615
23,1,11,0,0,0,2,bypass,0,85,35.3,1.53
0,2,11,0,0,1,0,highway,0,100,13.1,1.207
0,2,11,0,0,1,1,city,0,70,16.0,1.252
0,2,11,0,0,1,2,bypass,0,85,13.6,1.214
1,2,11,0,0,0,0,highway,0,100,8.4,1.126
1,2,11,0,0,0,1,city,0,70,5.4,1.081
1,2,11,0,0,0,2,bypass,0,85,6.5,1.098
2,2,11,0,0,0,0,highway,0,100,7.7,1.116
2,2,11,0,0,0,1,city,0,70,12.5,1.188
2,2,11,0,0,0,2,bypass,0,85,6.3,1.095
3,2,11,0,0,1,0,highway,0,100,3.7,1.059
3,2,11,0,0,1,1,city,0,70,3.2,1.05
3,2,11,0,0,1,2,bypass,0,85,5.4,1.085
4,2,11,0,0,0,0,highway,0,100,10.7,1.16
4,2,11,0,0,0,1,city,0,70,6.2,1.093
4,2,11,0,0,0,2,bypass,0,85,8.8,1.131
5,2,11,0,0,1,0,highway,0,100,19.9,1.313
